date,product,price
2015-02-03,naranja,39.85
2015-02-03,manzana,46.43
2015-02-03,coliflor,18.18
2015-02-03,berenjena,47.85
2015-02-03,aceite de oliva,295.0
2015-02-03,aceite de oliva,300.0
2015-02-03,malta,180.0
2015-02-03,aceite de oliva,315.0
2015-02-03,aceite de oliva,293.0
2015-02-03,manzana,49.1
2015-02-03,aceite de oliva,290.0
2015-02-03,mantequilla,325.39
2015-02-03,calabacin,122.96
2015-02-03,limon,67.0
2015-02-03,lechuga,64.13
2015-02-03,ternera,375.45
2015-02-03,ternera,374.34
2015-02-03,aceite de oliva,319.5
2015-02-03,aceite de oliva,320.16
2015-02-03,ternera,222.4
2015-02-03,aceite de oliva,263.3
2015-02-03,tomate,104.25
2015-02-03,ternera,395.2
2015-02-03,ternera,371.12
2015-02-03,cerdo,146.37
2015-02-03,cerdo,145.22
2015-02-03,cerdo,44.64
2015-02-03,judia,255.72
2015-02-03,naranja,44.96
2015-02-03,pera,64.18
2015-02-03,cerdo,140.64
2015-02-03,aceite de oliva,265.95
2015-02-03,aceite de oliva,297.86
2015-02-03,aceite de oliva,286.0
2015-02-03,cerdo,145.53
2015-02-03,queso edam,787.07
2015-02-03,pera,63.44
2015-02-03,arroz,567.1
2015-02-03,queso emmental,983.62
2015-02-03,suero de leche,82.65
2015-02-03,mandarina,95.02
2015-02-03,aceite de oliva,228.39
2015-02-03,aceite de oliva,280.37
2015-02-03,aceite de oliva,263.0
2015-02-03,cordero,754.99
2015-02-03,maiz,165.0
2015-02-03,champiñon,142.13
2015-02-03,tomate,64.76
2015-02-03,cebada,174.6
2015-02-03,arroz,301.67
2015-02-03,zanahoria,49.4
2015-02-03,aceite de oliva,261.49
2015-02-03,fresa,205.55
2015-02-03,harina de trigo,174.9
2015-02-03,ajo,148.5
2015-02-03,harina de trigo candeal,335.0
2015-02-03,aceite de oliva,325.0
2015-02-03,manzana,52.59
2015-02-03,pimiento,97.7
2015-02-03,aceite de oliva,320.0
2015-02-03,aceite de oliva,291.5
2015-02-03,clementina,50.0
2015-02-03,aceite de oliva,334.5
2015-02-03,aceite de oliva,264.5
2015-02-03,tomate,57.2
2015-02-11,aceite de oliva,335.0
2015-02-11,cerdo,129.94
2015-02-11,queso emmental,933.62
2015-02-11,aceite de oliva,315.0
2015-02-11,queso edam,797.41
2015-02-11,ternera,384.69
2015-02-11,aceite de oliva,280.0
2015-02-11,lechuga,120.39
2015-02-11,pera,70.59
2015-02-11,tomate,137.14
2015-02-11,aceite de oliva,370.5
2015-02-11,arroz,283.83
2015-02-11,cerdo,128.36
2015-02-11,mantequilla,315.4
2015-02-11,aceite de oliva,368.75
2015-02-11,mandarina,68.55
2015-02-11,clementina,78.51
2015-02-11,aceite de oliva,341.0
2015-02-11,ternera,231.35
2015-02-11,tomate,65.06
2015-02-11,pera,83.0
2015-02-11,cerdo,131.88
2015-02-11,aceite de oliva,336.5
2015-02-11,cerdo,21.2
2015-02-11,cerdo,130.2
2015-02-11,aceite de oliva,331.0
2015-02-11,aceite de oliva,339.08
2015-02-11,aceite de oliva,315.5
2015-02-11,aceite de oliva,305.0
2015-02-11,limon,138.39
2015-02-11,suero de leche,58.58
2015-02-11,pera,74.26
2015-02-11,aceite de oliva,322.23
2015-02-11,aceite de oliva,342.5
2015-02-11,arroz,586.65
2015-02-11,aceite de oliva,316.6
2015-02-11,ternera,377.37
2015-02-11,judia,219.31
2015-02-11,malta,180.0
2015-02-11,arroz,273.25
2015-02-11,aceite de oliva,317.35
2015-02-11,aceite de oliva,373.73
2015-02-11,ajo,211.5
2015-02-11,pera,76.57
2015-02-11,manzana,52.41
2015-02-11,maiz,181.0
2015-02-11,calabacin,162.7
2015-02-11,ajo,170.0
2015-02-11,aceite de oliva,360.0
2015-02-11,berenjena,61.25
2015-02-11,aceite de oliva,368.0
2015-02-11,harina de trigo,180.8
2015-02-11,pimiento,71.69
2015-02-11,champiñon,140.34
2015-02-11,aceite de oliva,328.57
2015-02-11,manzana,54.0
2015-02-11,cebada,180.8
2015-02-11,aceite de oliva,320.0
2015-02-11,uva,103.61
2015-02-11,tomate,77.66
2015-02-11,aceite de oliva,317.5
2015-02-11,pepino,94.8
2015-02-11,cordero,734.25
2015-02-11,aceite de oliva,370.55
2015-02-11,ternera,372.39
2015-02-11,ternera,361.38
2015-02-11,coliflor,18.18
2015-02-16,aceite de oliva,282.47
2015-02-16,aceite de oliva,323.02
2015-02-16,aceite de oliva,301.4
2015-02-16,aceite de oliva,303.61
2015-02-16,arroz,267.75
2015-02-16,aceite de oliva,327.5
2015-02-16,cerdo,132.51
2015-02-16,aceite de oliva,270.5
2015-02-16,aceite de oliva,270.25
2015-02-16,aceite de oliva,292.5
2015-02-16,ternera,367.55
2015-02-16,queso edam,790.52
2015-02-16,cerdo,137.98
2015-02-16,cerdo,136.54
2015-02-16,ternera,373.33
2015-02-16,ternera,217.03
2015-02-16,ternera,394.39
2015-02-16,queso emmental,982.76
2015-02-16,ternera,371.55
2015-02-16,mantequilla,326.07
2015-02-16,cerdo,38.88
2015-02-16,arroz,561.4
2015-02-16,aceite de oliva,293.0
2015-02-16,aceite de oliva,287.0
2015-02-16,cerdo,137.18
2015-02-16,suero de leche,82.53
2015-02-16,aceite de oliva,344.2
2015-02-16,harina de trigo candeal,350.0
2015-02-16,cordero,780.5
2015-02-16,aceite de oliva,317.8
2015-02-16,maiz,167.0
2015-02-16,aceite de oliva,321.0
2015-02-16,aceite de oliva,281.0
2015-02-16,aceite de oliva,232.89
2015-02-16,aceite de oliva,300.0
2015-02-16,aceite de oliva,260.9
2015-02-16,aceite de oliva,294.5
2015-02-16,aceite de oliva,283.98
2015-02-16,aceite de oliva,268.8
2015-02-16,aceite de oliva,267.0
2015-02-16,cebada,176.8
2015-02-16,malta,180.0
2015-02-16,aceite de oliva,317.0
2015-02-16,harina de trigo,178.2
2015-02-16,arroz,302.5
2015-02-23,aceite de oliva,322.21
2015-02-23,manzana,48.37
2015-02-23,coliflor,27.27
2015-02-23,malta,180.0
2015-02-23,aceite de oliva,320.0
2015-02-23,berenjena,46.23
2015-02-23,manzana,45.97
2015-02-23,manzana,65.11
2015-02-23,pepino,110.63
2015-02-23,aceite de oliva,291.5
2015-02-23,ajo,148.9
2015-02-23,aceite de oliva,297.8
2015-02-23,suero de leche,81.74
2015-02-23,mantequilla,335.8
2015-02-23,cerdo,137.84
2015-02-23,aceite de oliva,265.0
2015-02-23,manzana,51.91
2015-02-23,aceite de oliva,315.0
2015-02-23,clementina,66.78
2015-02-23,tomate,58.87
2015-02-23,cerdo,42.26
2015-02-23,lechuga,74.53
2015-02-23,queso emmental,983.62
2015-02-23,aceite de oliva,265.95
2015-02-23,aceite de oliva,294.0
2015-02-23,aceite de oliva,295.0
2015-02-23,aceite de oliva,300.0
2015-02-23,fresa,261.07
2015-02-23,harina de trigo candeal,340.0
2015-02-23,arroz,561.4
2015-02-23,cordero,773.57
2015-02-23,pimiento,93.99
2015-02-23,tomate,50.8
2015-02-23,zanahoria,48.2
2015-02-23,maiz,165.0
2015-02-23,champiñon,142.94
2015-02-23,cebada,175.8
2015-02-23,arroz,302.5
2015-02-23,aceite de oliva,276.47
2015-02-23,queso edam,787.93
2015-02-23,aceite de oliva,333.9
2015-02-23,aceite de oliva,264.0
2015-02-23,aceite de oliva,261.6
2015-02-23,aceite de oliva,286.0
2015-02-23,aceite de oliva,280.97
2015-02-23,aceite de oliva,292.5
2015-02-23,cerdo,143.33
2015-02-23,limon,68.61
2015-02-23,ternera,376.32
2015-02-23,ternera,375.66
2015-02-23,pera,64.82
2015-02-23,aceite de oliva,281.0
2015-02-23,aceite de oliva,264.08
2015-02-23,calabacin,112.66
2015-02-23,pera,64.35
2015-02-23,judia,286.17
2015-02-23,ternera,215.16
2015-02-23,ternera,401.39
2015-02-23,aceite de oliva,231.39
2015-02-23,aceite de oliva,318.4
2015-02-23,cerdo,144.27
2015-02-23,cerdo,143.17
2015-02-23,naranja,41.67
2015-02-23,ternera,372.7
2015-02-23,arroz,267.75
2015-02-23,harina de trigo,176.5
2015-02-23,mandarina,58.6
2015-02-23,aceite de oliva,325.0
2015-02-23,tomate,143.5
2015-03-08,aceite de oliva,359.7
2015-03-08,aceite de oliva,397.71
2015-03-08,cerdo,159.29
2015-03-08,ternera,223.27
2015-03-08,arroz,288.25
2015-03-08,aceite de oliva,422.5
2015-03-08,aceite de oliva,368.0
2015-03-08,aceite de oliva,362.94
2015-03-08,aceite de oliva,348.59
2015-03-08,limon,127.26
2015-03-08,maiz,189.0
2015-03-08,sandia,27.6
2015-03-08,cerdo,160.08
2015-03-08,cerdo,154.43
2015-03-08,arroz,283.25
2015-03-08,tomate,59.78
2015-03-08,aceite de oliva,395.0
2015-03-08,champiñon,151.15
2015-03-08,aceite de oliva,370.0
2015-03-08,aceite de oliva,355.0
2015-03-08,aceite de oliva,392.5
2015-03-08,harina de trigo candeal,320.0
2015-03-08,cerdo,23.15
2015-03-08,cebada,178.8
2015-03-08,cerdo,161.38
2015-03-08,harina de trigo,177.3
2015-03-08,aceite de oliva,374.0
2015-03-08,melocoton,59.14
2015-03-08,aceite de oliva,387.5
2015-03-08,aceite de oliva,360.0
2015-03-08,pimiento,59.94
2015-03-08,aceite de oliva,381.0
2015-03-08,queso emmental,998.28
2015-03-08,cordero,734.24
2015-03-08,nectarina,61.33
2015-03-08,ajo,192.5
2015-03-08,aceite de oliva,400.5
2015-03-08,aceite de oliva,330.0
2015-03-08,aceite de oliva,397.0
2015-03-08,queso edam,786.21
2015-03-08,pera,104.0
2015-03-08,melon,35.73
2015-03-08,melocoton,65.25
2015-03-08,aceite de oliva,389.5
2015-03-08,aceite de oliva,373.79
2015-03-08,ternera,362.49
2015-03-08,manzana,49.68
2015-03-08,malta,180.0
2015-03-08,calabacin,27.57
2015-03-08,ternera,374.49
2015-03-08,mantequilla,305.08
2015-03-08,suero de leche,63.44
2015-03-08,arroz,586.65
2015-03-08,berenjena,108.44
2015-03-08,uva,127.85
2015-03-08,ternera,359.61
2015-03-08,ciruela,75.4
2015-03-08,ternera,356.73
2015-03-08,aceite de oliva,371.13
2015-03-08,aceite de oliva,364.41
2015-03-08,nectarina,58.17
2015-03-08,aceite de oliva,340.0
2015-03-16,cerdo,147.16
2015-03-16,aceite de oliva,278.27
2015-03-16,manzana,65.29
2015-03-16,cerdo,45.29
2015-03-16,cerdo,141.82
2015-03-16,cerdo,146.38
2015-03-16,cerdo,146.36
2015-03-16,aceite de oliva,262.5
2015-03-16,arroz,307.5
2015-03-16,ajo,150.0
2015-03-16,berenjena,42.2
2015-03-16,judia,179.4
2015-03-16,naranja,36.46
2015-03-16,cordero,728.11
2015-03-16,aceite de oliva,228.39
2015-03-16,aceite de oliva,321.0
2015-03-16,aceite de oliva,300.0
2015-03-16,naranja,39.37
2015-03-16,aceite de oliva,276.46
2015-03-16,lechuga,100.78
2015-03-16,queso edam,787.07
2015-03-16,cebada,177.6
2015-03-16,arroz,276.5
2015-03-16,pera,64.43
2015-03-16,arroz,568.05
2015-03-16,pera,64.58
2015-03-16,champiñon,145.71
2015-03-16,manzana,49.2
2015-03-16,suero de leche,91.74
2015-03-16,mantequilla,317.37
2015-03-16,queso emmental,987.07
2015-03-16,malta,180.0
2015-03-16,tomate,71.0
2015-03-16,tomate,162.0
2015-03-16,pimiento,111.17
2015-03-16,aceite de oliva,262.0
2015-03-16,ternera,370.32
2015-03-16,ternera,393.45
2015-03-16,ternera,223.0
2015-03-16,ternera,375.07
2015-03-16,ternera,385.49
2015-03-16,limon,68.25
2015-03-16,harina de trigo candeal,330.0
2015-03-16,aceite de oliva,290.0
2015-03-16,calabacin,107.8
2015-03-16,mandarina,98.36
2015-03-16,aceite de oliva,291.5
2015-03-16,aceite de oliva,278.0
2015-03-16,aceite de oliva,302.32
2015-03-16,aceite de oliva,295.0
2015-03-16,aceite de oliva,325.0
2015-03-16,fresa,156.98
2015-03-16,tomate,63.43
2015-03-16,pepino,61.0
2015-03-16,aceite de oliva,329.8
2015-03-16,aceite de oliva,324.47
2015-03-16,aceite de oliva,265.95
2015-03-16,manzana,52.61
2015-03-16,maiz,171.0
2015-03-16,manzana,45.74
2015-03-16,zanahoria,55.3
2015-03-16,aceite de oliva,323.0
2015-03-16,harina de trigo,176.7
2015-03-16,coliflor,17.27
2015-03-16,aceite de oliva,291.5
2015-03-16,aceite de oliva,317.0
2015-03-16,aceite de oliva,263.0
2015-03-16,aceite de oliva,294.0
2015-03-16,aceite de oliva,268.1
2015-03-23,aceite de oliva,276.46
2015-03-23,manzana,46.77
2015-03-23,naranja,42.75
2015-03-23,cerdo,146.37
2015-03-23,aceite de oliva,262.9
2015-03-23,lechuga,139.96
2015-03-23,aceite de oliva,265.4
2015-03-23,tomate,67.93
2015-03-23,cerdo,147.19
2015-03-23,cerdo,146.04
2015-03-23,zanahoria,56.5
2015-03-23,cerdo,45.29
2015-03-23,aceite de oliva,276.0
2015-03-23,aceite de oliva,291.5
2015-03-23,cebada,177.4
2015-03-23,champiñon,142.96
2015-03-23,harina de trigo candeal,325.0
2015-03-23,malta,180.0
2015-03-23,manzana,49.3
2015-03-23,pimiento,115.63
2015-03-23,cordero,711.62
2015-03-23,arroz,568.05
2015-03-23,tomate,85.2
2015-03-23,ajo,155.0
2015-03-23,cerdo,141.58
2015-03-23,maiz,175.0
2015-03-23,aceite de oliva,321.3
2015-03-23,pepino,43.46
2015-03-23,judia,189.34
2015-03-23,berenjena,34.16
2015-03-23,aceite de oliva,300.0
2015-03-23,aceite de oliva,267.59
2015-03-23,pera,64.36
2015-03-23,aceite de oliva,229.89
2015-03-23,aceite de oliva,261.0
2015-03-23,manzana,65.33
2015-03-23,aceite de oliva,293.5
2015-03-23,naranja,52.26
2015-03-23,aceite de oliva,321.0
2015-03-23,aceite de oliva,326.98
2015-03-23,aceite de oliva,325.0
2015-03-23,coliflor,25.0
2015-03-23,aceite de oliva,321.0
2015-03-23,aceite de oliva,300.0
2015-03-23,aceite de oliva,278.39
2015-03-23,arroz,281.25
2015-03-23,fresa,139.59
2015-03-23,aceite de oliva,302.12
2015-03-23,mantequilla,296.49
2015-03-23,suero de leche,91.99
2015-03-23,aceite de oliva,261.4
2015-03-23,harina de trigo,179.6
2015-03-23,ternera,370.7
2015-03-23,ternera,389.61
2015-03-23,ternera,220.72
2015-03-23,aceite de oliva,290.0
2015-03-23,pera,64.71
2015-03-23,queso emmental,1006.9
2015-03-23,ternera,375.27
2015-03-23,ternera,373.7
2015-03-23,mandarina,83.57
2015-03-23,calabacin,121.6
2015-03-23,limon,67.6
2015-03-23,arroz,310.83
2015-03-23,queso edam,776.72
2015-03-23,aceite de oliva,324.3
2015-03-23,aceite de oliva,294.0
2015-03-23,tomate,167.67
2015-03-23,manzana,52.82
2015-03-30,aceite de oliva,291.5
2015-03-30,cerdo,146.83
2015-03-30,cerdo,143.27
2015-03-30,cerdo,45.29
2015-03-30,arroz,568.05
2015-03-30,aceite de oliva,300.0
2015-03-30,tomate,68.24
2015-03-30,cordero,734.25
2015-03-30,harina de trigo candeal,325.0
2015-03-30,limon,68.84
2015-03-30,mandarina,85.02
2015-03-30,aceite de oliva,265.4
2015-03-30,aceite de oliva,294.0
2015-03-30,malta,180.0
2015-03-30,ternera,368.72
2015-03-30,ternera,218.05
2015-03-30,ternera,392.84
2015-03-30,ternera,362.04
2015-03-30,tomate,87.33
2015-03-30,manzana,49.3
2015-03-30,ternera,368.83
2015-03-30,aceite de oliva,278.27
2015-03-30,aceite de oliva,330.0
2015-03-30,coliflor,20.45
2015-03-30,aceite de oliva,276.0
2015-03-30,ajo,155.0
2015-03-30,naranja,55.81
2015-03-30,berenjena,30.75
2015-03-30,judia,153.25
2015-03-30,naranja,50.66
2015-03-30,aceite de oliva,279.47
2015-03-30,aceite de oliva,258.3
2015-03-30,aceite de oliva,297.0
2015-03-30,aceite de oliva,300.0
2015-03-30,manzana,66.26
2015-03-30,lechuga,126.47
2015-03-30,harina de trigo,179.8
2015-03-30,zanahoria,52.9
2015-03-30,manzana,47.3
2015-03-30,manzana,53.28
2015-03-30,calabacin,67.37
2015-03-30,queso edam,782.76
2015-03-30,cerdo,145.85
2015-03-30,mantequilla,293.8
2015-03-30,suero de leche,91.02
2015-03-30,arroz,307.39
2015-03-30,pera,65.02
2015-03-30,arroz,284.09
2015-03-30,aceite de oliva,328.04
2015-03-30,aceite de oliva,232.89
2015-03-30,fresa,106.71
2015-03-30,aceite de oliva,302.01
2015-03-30,aceite de oliva,321.0
2015-03-30,aceite de oliva,321.3
2015-03-30,aceite de oliva,325.0
2015-03-30,pera,68.0
2015-03-30,pepino,83.2
2015-03-30,queso emmental,1005.17
2015-03-30,maiz,175.0
2015-03-30,champiñon,145.7
2015-03-30,cebada,177.8
2015-03-30,aceite de oliva,321.0
2015-03-30,pimiento,136.63
2015-03-30,aceite de oliva,298.5
2015-03-30,aceite de oliva,269.57
2015-03-30,aceite de oliva,261.0
2015-03-30,cerdo,147.44
2015-03-30,aceite de oliva,262.9
2015-04-05,aceite de oliva,293.3
2015-04-05,aceite de oliva,315.0
2015-04-05,aceite de oliva,306.0
2015-04-05,aceite de oliva,350.0
2015-04-05,aceite de oliva,309.52
2015-04-05,aceite de oliva,293.0
2015-04-05,ternera,372.4
2015-04-05,zanahoria,58.8
2015-04-05,aceite de oliva,307.5
2015-04-05,aceite de oliva,354.41
2015-04-05,aceite de oliva,325.0
2015-04-05,aceite de oliva,285.0
2015-04-05,fresa,125.57
2015-04-05,ternera,362.7
2015-04-05,ternera,382.81
2015-04-05,arroz,292.5
2015-04-05,arroz,285.75
2015-04-05,pimiento,171.37
2015-04-05,ternera,374.24
2015-04-05,calabacin,37.5
2015-04-05,aceite de oliva,297.51
2015-04-05,ternera,231.05
2015-04-05,aceite de oliva,292.69
2015-04-05,suero de leche,86.1
2015-04-05,champiñon,142.94
2015-04-05,esparrago,262.86
2015-04-05,arroz,586.65
2015-04-05,cebada,174.8
2015-04-05,harina de trigo,172.9
2015-04-05,aceite de oliva,344.9
2015-04-05,aceite de oliva,325.0
2015-04-05,coliflor,27.27
2015-04-05,cordero,666.84
2015-04-05,ajo,151.4
2015-04-05,mantequilla,322.07
2015-04-05,naranja,51.33
2015-04-05,aceite de oliva,297.5
2015-04-05,aceite de oliva,305.0
2015-04-05,aceite de oliva,330.0
2015-04-05,ajo,150.0
2015-04-05,lechuga,95.11
2015-04-05,pera,75.07
2015-04-05,manzana,73.37
2015-04-05,aceite de oliva,327.0
2015-04-05,aceite de oliva,259.94
2015-04-05,berenjena,48.6
2015-04-05,judia,102.9
2015-04-05,queso edam,786.21
2015-04-05,queso emmental,1002.59
2015-04-05,limon,107.02
2015-04-05,manzana,63.02
2015-04-05,maiz,172.0
2015-04-05,tomate,46.0
2015-04-05,aceite de oliva,311.11
2015-04-05,harina de trigo candeal,310.0
2015-04-05,mandarina,56.88
2015-04-05,cerdo,150.34
2015-04-05,cerdo,149.65
2015-04-05,manzana,46.78
2015-04-05,cerdo,39.04
2015-04-05,aceite de oliva,353.8
2015-04-05,tomate,107.0
2015-04-05,aceite de oliva,360.0
2015-04-05,cerdo,149.66
2015-04-05,malta,180.0
2015-04-05,manzana,50.96
2015-04-05,naranja,50.43
2015-04-05,tomate,59.77
2015-04-05,cerdo,145.67
2015-04-13,tomate,58.39
2015-04-13,manzana,47.86
2015-04-13,suero de leche,98.43
2015-04-13,aceite de oliva,325.0
2015-04-13,pera,66.87
2015-04-13,arroz,568.05
2015-04-13,arroz,292.5
2015-04-13,manzana,57.54
2015-04-13,lechuga,105.75
2015-04-13,arroz,285.75
2015-04-13,aceite de oliva,292.47
2015-04-13,fresa,113.41
2015-04-13,manzana,48.26
2015-04-13,harina de trigo,177.6
2015-04-13,aceite de oliva,272.0
2015-04-13,mantequilla,295.13
2015-04-13,aceite de oliva,293.5
2015-04-13,aceite de oliva,332.0
2015-04-13,aceite de oliva,294.5
2015-04-13,aceite de oliva,266.2
2015-04-13,manzana,65.19
2015-04-13,aceite de oliva,321.0
2015-04-13,harina de trigo candeal,325.0
2015-04-13,pera,64.7
2015-04-13,queso edam,785.34
2015-04-13,tomate,69.16
2015-04-13,champiñon,142.91
2015-04-13,aceite de oliva,272.19
2015-04-13,zanahoria,61.3
2015-04-13,cebada,177.8
2015-04-13,esparrago,225.0
2015-04-13,mandarina,63.08
2015-04-13,cerdo,147.97
2015-04-13,ternera,375.22
2015-04-13,ternera,377.05
2015-04-13,ternera,224.38
2015-04-13,pimiento,128.0
2015-04-13,tomate,126.67
2015-04-13,ternera,373.54
2015-04-13,ternera,365.96
2015-04-13,aceite de oliva,262.3
2015-04-13,maiz,175.0
2015-04-13,aceite de oliva,338.3
2015-04-13,aceite de oliva,284.28
2015-04-13,aceite de oliva,328.5
2015-04-13,aceite de oliva,288.49
2015-04-13,aceite de oliva,310.0
2015-04-13,aceite de oliva,313.0
2015-04-13,pepino,40.4
2015-04-13,coliflor,22.73
2015-04-13,limon,70.92
2015-04-13,malta,180.0
2015-04-13,calabacin,73.7
2015-04-13,queso emmental,1002.59
2015-04-13,aceite de oliva,345.0
2015-04-13,cerdo,147.08
2015-04-13,judia,168.52
2015-04-13,cordero,692.72
2015-04-13,naranja,45.8
2015-04-13,berenjena,39.8
2015-04-13,naranja,48.68
2015-04-13,aceite de oliva,284.0
2015-04-13,aceite de oliva,240.41
2015-04-13,aceite de oliva,269.0
2015-04-13,aceite de oliva,299.0
2015-04-13,aceite de oliva,299.0
2015-04-13,cerdo,147.05
2015-04-13,cerdo,43.7
2015-04-13,cerdo,141.63
2015-04-20,aceite de oliva,324.0
2015-04-20,maiz,175.0
2015-04-20,ternera,366.2
2015-04-20,ternera,377.47
2015-04-20,ternera,226.85
2015-04-20,ternera,380.3
2015-04-20,ternera,375.37
2015-04-20,arroz,586.65
2015-04-20,esparrago,220.0
2015-04-20,aceite de oliva,281.62
2015-04-20,cebada,178.2
2015-04-20,berenjena,37.2
2015-04-20,aceite de oliva,281.0
2015-04-20,pera,70.66
2015-04-20,zanahoria,57.6
2015-04-20,aceite de oliva,342.0
2015-04-20,aceite de oliva,329.0
2015-04-20,arroz,292.5
2015-04-20,pimiento,122.51
2015-04-20,arroz,285.75
2015-04-20,naranja,52.06
2015-04-20,champiñon,142.88
2015-04-20,coliflor,25.0
2015-04-20,aceite de oliva,315.0
2015-04-20,aceite de oliva,350.0
2015-04-20,aceite de oliva,293.0
2015-04-20,pepino,36.4
2015-04-20,cordero,693.02
2015-04-20,aceite de oliva,297.5
2015-04-20,harina de trigo,176.0
2015-04-20,aceite de oliva,302.0
2015-04-20,manzana,48.3
2015-04-20,calabacin,68.8
2015-04-20,queso edam,785.34
2015-04-20,queso emmental,1002.59
2015-04-20,mantequilla,305.12
2015-04-20,aceite de oliva,335.0
2015-04-20,aceite de oliva,275.5
2015-04-20,suero de leche,86.84
2015-04-20,judia,143.6
2015-04-20,lechuga,120.53
2015-04-20,aceite de oliva,281.0
2015-04-20,malta,180.0
2015-04-20,aceite de oliva,313.0
2015-04-20,aceite de oliva,292.69
2015-04-20,aceite de oliva,267.4
2015-04-20,mandarina,61.6
2015-04-20,cerdo,150.01
2015-04-20,aceite de oliva,294.0
2015-04-20,tomate,68.19
2015-04-20,naranja,52.63
2015-04-20,tomate,64.31
2015-04-20,cerdo,42.03
2015-04-20,cerdo,149.08
2015-04-20,cerdo,149.29
2015-04-20,cerdo,145.06
2015-04-20,tomate,107.8
2015-04-20,manzana,70.95
2015-04-20,aceite de oliva,297.5
2015-04-20,limon,107.26
2015-04-20,fresa,88.31
2015-04-20,aceite de oliva,246.42
2015-04-20,manzana,51.96
2015-04-20,aceite de oliva,295.65
2015-04-20,aceite de oliva,300.0
2015-04-20,aceite de oliva,336.83
2015-04-20,manzana,61.22
2015-04-20,harina de trigo candeal,325.0
2015-04-27,cerdo,150.22
2015-04-27,tomate,48.98
2015-04-27,cerdo,146.16
2015-04-27,champiñon,142.93
2015-04-27,aceite de oliva,281.0
2015-04-27,aceite de oliva,352.7
2015-04-27,manzana,53.93
2015-04-27,aceite de oliva,310.6
2015-04-27,aceite de oliva,287.0
2015-04-27,aceite de oliva,269.7
2015-04-27,aceite de oliva,340.77
2015-04-27,aceite de oliva,290.45
2015-04-27,aceite de oliva,320.0
2015-04-27,maiz,174.0
2015-04-27,cerdo,150.18
2015-04-27,coliflor,22.73
2015-04-27,ternera,381.46
2015-04-27,ternera,381.72
2015-04-27,limon,109.05
2015-04-27,manzana,58.7
2015-04-27,ternera,220.37
2015-04-27,zanahoria,58.8
2015-04-27,ternera,378.34
2015-04-27,aceite de oliva,327.0
2015-04-27,esparrago,289.29
2015-04-27,tomate,57.42
2015-04-27,ternera,365.0
2015-04-27,naranja,42.97
2015-04-27,cebada,176.6
2015-04-27,mandarina,54.91
2015-04-27,pimiento,134.97
2015-04-27,harina de trigo,175.3
2015-04-27,manzana,48.53
2015-04-27,tomate,110.4
2015-04-27,arroz,285.75
2015-04-27,cerdo,150.91
2015-04-27,malta,180.0
2015-04-27,cerdo,41.24
2015-04-27,cordero,627.23
2015-04-27,harina de trigo candeal,325.0
2015-04-27,aceite de oliva,297.5
2015-04-27,aceite de oliva,281.0
2015-04-27,queso edam,785.34
2015-04-27,queso emmental,1002.59
2015-04-27,mantequilla,315.12
2015-04-27,suero de leche,91.57
2015-04-27,aceite de oliva,297.5
2015-04-27,manzana,67.97
2015-04-27,aceite de oliva,327.0
2015-04-27,calabacin,51.63
2015-04-27,naranja,59.94
2015-04-27,aceite de oliva,292.69
2015-04-27,aceite de oliva,339.0
2015-04-27,aceite de oliva,355.0
2015-04-27,aceite de oliva,293.0
2015-04-27,lechuga,109.53
2015-04-27,aceite de oliva,300.51
2015-04-27,arroz,292.5
2015-04-27,aceite de oliva,302.0
2015-04-27,aceite de oliva,253.93
2015-04-27,arroz,586.65
2015-04-27,fresa,105.55
2015-04-27,pera,73.64
2015-04-27,berenjena,48.57
2015-04-27,judia,149.83
2015-04-27,aceite de oliva,302.0
2015-04-27,aceite de oliva,335.0
2015-05-01,arroz,260.5
2015-05-01,pera,59.7
2015-05-01,aceite de oliva,317.94
2015-05-01,aceite de oliva,281.0
2015-05-01,pimiento,94.7
2015-05-01,aceite de oliva,250.7
2015-05-01,harina de trigo,184.1
2015-05-01,aceite de oliva,262.94
2015-05-01,aceite de oliva,298.0
2015-05-01,aceite de oliva,277.5
2015-05-01,lechuga,139.25
2015-05-01,ajo,150.0
2015-05-01,tomate,80.35
2015-05-01,manzana,67.45
2015-05-01,mandarina,69.43
2015-05-01,judia,200.5
2015-05-01,clementina,70.19
2015-05-01,naranja,52.0
2015-05-01,tomate,163.75
2015-05-01,ternera,365.4
2015-05-01,manzana,50.95
2015-05-01,harina de trigo candeal,380.0
2015-05-01,ternera,393.8
2015-05-01,ternera,224.58
2015-05-01,suero de leche,80.46
2015-05-01,ternera,364.12
2015-05-01,ternera,361.23
2015-05-01,tomate,103.5
2015-05-01,mantequilla,314.94
2015-05-01,queso emmental,990.52
2015-05-01,queso edam,789.66
2015-05-01,manzana,50.85
2015-05-01,aceite de oliva,266.0
2015-05-01,aceite de oliva,285.48
2015-05-01,arroz,297.75
2015-05-01,limon,64.18
2015-05-01,aceite de oliva,254.15
2015-05-01,cerdo,126.08
2015-05-01,aceite de oliva,269.0
2015-05-01,cerdo,33.46
2015-05-01,maiz,169.0
2015-05-01,aceite de oliva,250.9
2015-05-01,cerdo,129.52
2015-05-01,cerdo,132.58
2015-05-01,coliflor,27.27
2015-05-01,aceite de oliva,281.58
2015-05-01,aceite de oliva,270.45
2015-05-01,aceite de oliva,255.0
2015-05-01,aceite de oliva,315.0
2015-05-01,champiñon,145.58
