date,product,price
2014-03-02,tomate,86.1
2014-03-02,malta,174.0
2014-03-02,aceite de oliva virgen lampante,178.66
2014-03-02,manzana,71.38
2014-03-02,aceite de oliva virgen (hasta 2%),187.8
2014-03-02,aceite de oliva virgen extra (hasta 0.8%),204.3
2014-03-02,aceite de orujo de oliva crudo de 5 a 10%,79.63
2014-03-02,pera,76.19
2014-03-02,aceite de orujo de oliva refinado (hasta 3%),122.01
2014-03-02,judías,238.58
2014-03-02,pimiento,85.97
2014-03-02,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-03-02,ternera,395.92
2014-03-02,aceite de oliva refinado (hasta 3%),195.33
2014-03-02,aceite de oliva virgen extra (hasta 0.8%),213.36
2014-03-02,ternera,240.58
2014-03-02,aceite de oliva virgen (hasta 2%),190.8
2014-03-02,harina de trigo,181.4
2014-03-02,calabacín,49.22
2014-03-02,aceite de orujo de oliva refinado (hasta 3%),121.7
2014-03-02,ternera,419.48
2014-03-02,lechuga,70.02
2014-03-02,mandarina común,88.04
2014-03-02,ternera,394.48
2014-03-03,aceite de oliva virgen (hasta 2%),183.3
2014-03-03,arroz,282.5
2014-03-03,aceite de oliva virgen (hasta 2%),182.0
2014-03-03,calabacín,28.62
2014-03-03,aceite de oliva virgen (hasta 2%),186.3
2014-03-03,cerdo,174.65
2014-03-03,aceite de oliva virgen extra (hasta 0.8%),204.0
2014-03-03,naranja,37.73
2014-03-03,ajo,110.81
2014-03-03,suero de leche,100.01
2014-03-03,mantequilla,406.7
2014-03-03,aceite de oliva virgen extra (hasta 0.8%),198.0
2014-03-03,harina de trigo candeal,253.0
2014-03-03,mandarina común,74.3
2014-03-03,ternera,392.79
2014-03-03,queso emmental,990.52
2014-03-03,queso edam,771.55
2014-03-03,tomate,102.6
2014-03-03,aceite de orujo de oliva refinado (hasta 3%),120.8
2014-03-03,manzana,58.85
2014-03-03,aceite de oliva refinado (hasta 3%),180.9
2014-03-03,ajo,147.72
2014-03-03,aceite de oliva refinado (hasta 3%),180.9
2014-03-03,berenjena,63.8
2014-03-03,manzana,66.0
2014-03-03,arroz,270.0
2014-03-03,aceite de orujo de oliva refinado (hasta 3%),120.8
2014-03-03,harina de trigo,184.6
2014-03-03,aceite de oliva virgen extra (hasta 0.8%),199.8
2014-03-03,pera,78.33
2014-03-03,aceite de oliva virgen lampante,166.78
2014-03-03,fresa,160.0
2014-03-03,coliflor,16.36
2014-03-03,aceite de oliva virgen (hasta 2%),180.3
2014-03-03,aceite de oliva virgen (hasta 2%),192.32
2014-03-03,judías,193.16
2014-03-03,arroz,544.3
2014-03-03,aceite de orujo de oliva crudo de 5 a 10%,82.56
2014-03-03,manzana,63.98
2014-03-03,ternera,230.56
2014-03-03,aceite de oliva virgen (hasta 2%),180.0
2014-03-03,ternera,391.23
2014-03-03,aceite de oliva virgen extra (hasta 0.8%),225.38
2014-03-03,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-03-03,aceite de oliva virgen lampante,174.3
2014-03-03,aceite de oliva virgen lampante,165.3
2014-03-03,pimiento,96.22
2014-03-03,ternera,418.08
2014-03-03,champiñón,148.46
2014-03-03,aceite de oliva virgen lampante,168.0
2014-03-03,aceite de oliva virgen (hasta 2%),180.9
2014-03-03,aceite de oliva virgen extra (hasta 0.8%),201.0
2014-03-03,cebada,163.4
2014-03-03,malta,170.0
2014-03-03,aceite de oliva virgen lampante,170.6
2014-03-03,pepino,69.2
2014-03-03,cerdo,174.65
2014-03-03,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-03-03,cerdo,50.63
2014-03-03,aceite de oliva virgen extra (hasta 0.8%),225.4
2014-03-03,aceite de orujo de oliva crudo de 5 a 10%,84.14
2014-03-03,limón,86.02
2014-03-03,naranja,36.0
2014-03-03,aceite de oliva virgen lampante,168.0
2014-03-03,aceite de oliva refinado (hasta 3%),186.31
2014-03-03,manzana,67.27
2014-03-03,pera,64.14
2014-03-03,tomate,83.73
2014-03-03,lechuga,55.04
2014-03-11,tomate,77.2
2014-03-11,malta,175.0
2014-03-11,aceite de oliva virgen (hasta 2%),253.9
2014-03-11,tomate,71.6
2014-03-11,aceite de orujo de oliva refinado (hasta 3%),138.23
2014-03-11,aceite de oliva virgen lampante,235.9
2014-03-11,limón,94.88
2014-03-11,manzana,69.84
2014-03-11,calabacín,44.76
2014-03-11,ternera,361.65
2014-03-11,ajo,142.19
2014-03-11,maíz,168.0
2014-03-11,arroz,260.25
2014-03-11,ternera,356.81
2014-03-11,champiñón,148.56
2014-03-11,harina de trigo candeal,400.0
2014-03-11,berenjena,22.6
2014-03-11,aceite de oliva virgen lampante,243.4
2014-03-11,pera,67.17
2014-03-11,tomate,165.42
2014-03-11,ternera,363.7
2014-03-11,aceite de oliva refinado (hasta 3%),255.43
2014-03-11,aceite de orujo de oliva crudo de 5 a 10%,100.0
2014-03-11,clementina,73.26
2014-03-11,aceite de oliva virgen lampante,245.5
2014-03-11,aceite de oliva virgen (hasta 2%),259.94
2014-03-11,ternera,389.87
2014-03-11,cerdo,139.49
2014-03-11,queso emmental,987.93
2014-03-11,aceite de oliva virgen extra (hasta 0.8%),277.7
2014-03-11,ternera,227.44
2014-03-11,aceite de oliva refinado (hasta 3%),257.0
2014-03-11,aceite de oliva refinado (hasta 3%),257.53
2014-03-11,aceite de oliva virgen (hasta 2%),250.0
2014-03-11,aceite de oliva virgen (hasta 2%),255.0
2014-03-11,cerdo,139.63
2014-03-11,aceite de oliva virgen (hasta 2%),259.0
2014-03-11,pepino,55.67
2014-03-11,mandarina satsuma,59.0
2014-03-11,aceite de oliva virgen extra (hasta 0.8%),270.0
2014-03-11,arroz,542.4
2014-03-11,aceite de orujo de oliva crudo de 5 a 10%,100.0
2014-03-11,aceite de oliva virgen (hasta 2%),250.3
2014-03-11,aceite de orujo de oliva crudo de 5 a 10%,96.16
2014-03-11,manzana,56.42
2014-03-11,pimiento,69.12
2014-03-11,harina de trigo,172.5
2014-03-11,suero de leche,87.06
2014-03-11,aceite de oliva virgen lampante,247.9
2014-03-11,coliflor,29.09
2014-03-11,pera,57.42
2014-03-11,pera,78.6
2014-03-11,cebada,171.8
2014-03-11,manzana,50.65
2014-03-11,aceite de oliva virgen extra (hasta 0.8%),274.8
2014-03-11,ajo,150.0
2014-03-11,aceite de oliva virgen lampante,243.0
2014-03-11,aceite de oliva virgen extra (hasta 0.8%),286.98
2014-03-11,aceite de oliva virgen extra (hasta 0.8%),266.3
2014-03-11,arroz,260.25
2014-03-11,melón,45.0
2014-03-11,lechuga,117.82
2014-03-11,aceite de oliva virgen extra (hasta 0.8%),288.7
2014-03-11,aceite de orujo de oliva refinado (hasta 3%),135.23
2014-03-11,manzana,55.62
2014-03-11,cerdo,26.89
2014-03-11,cerdo,139.83
2014-03-11,aceite de oliva virgen (hasta 2%),253.4
2014-03-11,queso edam,786.21
2014-03-11,aceite de oliva virgen lampante,239.3
2014-03-11,aceite de orujo de oliva refinado (hasta 3%),135.0
2014-03-11,judías,159.38
2014-03-11,mantequilla,359.04
2014-03-11,manzana,54.74
2014-03-11,cerdo,139.47
2014-03-17,ternera,391.78
2014-03-17,aceite de oliva virgen extra (hasta 0.8%),202.0
2014-03-17,espárrago,400.0
2014-03-17,aceite de oliva virgen extra (hasta 0.8%),199.8
2014-03-17,aceite de oliva refinado (hasta 3%),180.3
2014-03-17,aceite de oliva virgen (hasta 2%),184.5
2014-03-17,arroz,282.5
2014-03-17,naranja,37.0
2014-03-17,limón,86.46
2014-03-17,pera,63.64
2014-03-17,aceite de orujo de oliva refinado (hasta 3%),120.8
2014-03-17,cerdo,175.05
2014-03-17,cerdo,175.05
2014-03-17,pepino,48.4
2014-03-17,aceite de oliva virgen (hasta 2%),186.31
2014-03-17,cerdo,49.15
2014-03-17,pimiento,91.76
2014-03-17,harina de trigo candeal,250.0
2014-03-17,manzana,67.27
2014-03-17,aceite de oliva virgen extra (hasta 0.8%),198.7
2014-03-17,aceite de oliva virgen extra (hasta 0.8%),222.1
2014-03-17,aceite de oliva refinado (hasta 3%),181.8
2014-03-17,aceite de oliva virgen lampante,168.3
2014-03-17,manzana,64.6
2014-03-17,harina de trigo,189.2
2014-03-17,pera,79.57
2014-03-17,lechuga,57.0
2014-03-17,coliflor,15.91
2014-03-17,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-03-17,aceite de oliva virgen lampante,166.8
2014-03-17,aceite de oliva virgen (hasta 2%),181.8
2014-03-17,cebada,164.2
2014-03-17,mandarina común,60.75
2014-03-17,aceite de oliva virgen (hasta 2%),180.0
2014-03-17,aceite de oliva virgen lampante,167.0
2014-03-17,aceite de orujo de oliva crudo de 5 a 10%,82.5
2014-03-17,aceite de oliva virgen lampante,165.1
2014-03-17,ternera,227.57
2014-03-17,ternera,420.56
2014-03-17,berenjena,36.8
2014-03-17,fresa,125.12
2014-03-17,champiñón,145.7
2014-03-17,naranja,39.61
2014-03-17,calabacín,26.85
2014-03-17,tomate,84.06
2014-03-17,arroz,544.3
2014-03-17,aceite de oliva refinado (hasta 3%),181.81
2014-03-17,ajo,143.42
2014-03-17,suero de leche,99.25
2014-03-17,judías,228.62
2014-03-17,manzana,59.68
2014-03-17,manzana,65.25
2014-03-17,malta,178.0
2014-03-17,arroz,270.0
2014-03-17,aceite de oliva virgen extra (hasta 0.8%),219.37
2014-03-17,aceite de orujo de oliva crudo de 5 a 10%,84.14
2014-03-17,queso edam,771.55
2014-03-17,ajo,111.48
2014-03-17,tomate,77.1
2014-03-17,ternera,394.44
2014-03-17,queso emmental,991.38
2014-03-17,mantequilla,382.55
2014-03-17,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-03-17,aceite de oliva virgen extra (hasta 0.8%),200.9
2014-03-17,aceite de oliva virgen (hasta 2%),180.3
2014-03-17,aceite de orujo de oliva refinado (hasta 3%),119.9
2014-03-17,aceite de oliva virgen (hasta 2%),181.8
2014-03-17,aceite de oliva virgen (hasta 2%),180.0
2014-03-17,aceite de oliva virgen lampante,163.6
2014-03-17,aceite de oliva virgen lampante,160.77
2014-03-24,harina de trigo candeal,250.0
2014-03-24,aceite de oliva virgen lampante,164.4
2014-03-24,aceite de oliva virgen lampante,168.3
2014-03-24,judías,219.68
2014-03-24,manzana,67.27
2014-03-24,ternera,390.73
2014-03-24,champiñón,145.81
2014-03-24,arroz,270.0
2014-03-24,ternera,418.34
2014-03-24,lechuga,72.92
2014-03-24,ternera,234.35
2014-03-24,manzana,66.5
2014-03-24,pera,60.47
2014-03-24,aceite de orujo de oliva refinado (hasta 3%),120.8
2014-03-24,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-03-24,ternera,393.24
2014-03-24,fresa,101.88
2014-03-24,coliflor,25.91
2014-03-24,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-03-24,mantequilla,379.67
2014-03-24,manzana,62.98
2014-03-24,tomate,64.5
2014-03-24,aceite de oliva virgen (hasta 2%),180.0
2014-03-24,aceite de oliva virgen extra (hasta 0.8%),199.9
2014-03-24,queso emmental,992.24
2014-03-24,ajo,150.5
2014-03-24,cerdo,50.12
2014-03-24,cerdo,178.3
2014-03-24,aceite de orujo de oliva crudo de 5 a 10%,84.14
2014-03-24,cerdo,178.3
2014-03-24,queso edam,772.41
2014-03-24,aceite de orujo de oliva refinado (hasta 3%),119.9
2014-03-24,aceite de oliva virgen (hasta 2%),180.3
2014-03-24,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-03-24,aceite de oliva virgen lampante,165.3
2014-03-24,aceite de oliva virgen lampante,162.27
2014-03-24,tomate,69.52
2014-03-24,calabacín,24.07
2014-03-24,limón,86.65
2014-03-24,aceite de oliva virgen lampante,163.0
2014-03-24,manzana,60.59
2014-03-24,aceite de oliva virgen lampante,167.1
2014-03-24,aceite de oliva refinado (hasta 3%),181.8
2014-03-24,pepino,49.0
2014-03-24,aceite de oliva refinado (hasta 3%),180.3
2014-03-24,aceite de oliva virgen (hasta 2%),183.0
2014-03-24,aceite de oliva virgen (hasta 2%),180.5
2014-03-24,suero de leche,99.54
2014-03-24,naranja,36.0
2014-03-24,naranja,41.4
2014-03-24,pimiento,104.68
2014-03-24,cebada,167.4
2014-03-24,arroz,282.5
2014-03-24,arroz,544.3
2014-03-24,berenjena,26.25
2014-03-24,harina de trigo,192.4
2014-03-24,pera,81.0
2014-03-24,malta,178.0
2014-03-24,mandarina común,67.82
2014-03-24,aceite de oliva virgen extra (hasta 0.8%),199.0
2014-03-24,aceite de oliva virgen (hasta 2%),178.0
2014-03-24,espárrago,371.4
2014-03-24,aceite de oliva virgen extra (hasta 0.8%),219.37
2014-03-24,aceite de oliva virgen (hasta 2%),181.8
2014-03-24,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-03-24,aceite de oliva refinado (hasta 3%),181.81
2014-03-24,aceite de oliva virgen (hasta 2%),189.32
2014-03-24,aceite de oliva virgen extra (hasta 0.8%),222.0
2014-03-24,aceite de orujo de oliva crudo de 5 a 10%,82.5
2014-03-31,cerdo,185.2
2014-03-31,champiñón,145.87
2014-03-31,aceite de oliva refinado (hasta 3%),180.3
2014-03-31,aceite de oliva virgen (hasta 2%),181.8
2014-03-31,aceite de oliva refinado (hasta 3%),178.8
2014-03-31,aceite de oliva virgen (hasta 2%),184.0
2014-03-31,cerdo,51.12
2014-03-31,aceite de oliva virgen lampante,165.3
2014-03-31,aceite de oliva virgen lampante,166.0
2014-03-31,cerdo,185.2
2014-03-31,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-03-31,aceite de oliva virgen extra (hasta 0.8%),226.0
2014-03-31,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-03-31,pimiento,119.51
2014-03-31,aceite de oliva virgen lampante,162.27
2014-03-31,aceite de oliva virgen lampante,165.3
2014-03-31,espárrago,301.85
2014-03-31,naranja,44.5
2014-03-31,cebada,166.6
2014-03-31,mandarina común,61.97
2014-03-31,berenjena,33.07
2014-03-31,arroz,544.3
2014-03-31,arroz,282.5
2014-03-31,ternera,239.44
2014-03-31,ternera,419.47
2014-03-31,arroz,270.0
2014-03-31,aceite de oliva virgen lampante,162.0
2014-03-31,aceite de oliva virgen (hasta 2%),189.32
2014-03-31,aceite de orujo de oliva crudo de 5 a 10%,82.5
2014-03-31,manzana,62.34
2014-03-31,manzana,63.2
2014-03-31,aceite de oliva virgen (hasta 2%),181.0
2014-03-31,aceite de orujo de oliva refinado (hasta 3%),119.45
2014-03-31,aceite de orujo de oliva crudo de 5 a 10%,84.14
2014-03-31,malta,178.0
2014-03-31,tomate,197.8
2014-03-31,tomate,69.9
2014-03-31,judías,219.06
2014-03-31,manzana,58.7
2014-03-31,naranja,34.14
2014-03-31,ajo,132.0
2014-03-31,lechuga,80.25
2014-03-31,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-03-31,aceite de oliva refinado (hasta 3%),180.9
2014-03-31,ternera,396.03
2014-03-31,fresa,120.12
2014-03-31,harina de trigo candeal,250.0
2014-03-31,pera,59.87
2014-03-31,queso edam,773.28
2014-03-31,queso emmental,992.24
2014-03-31,mantequilla,377.28
2014-03-31,aceite de orujo de oliva refinado (hasta 3%),119.9
2014-03-31,aceite de oliva virgen (hasta 2%),184.0
2014-03-31,suero de leche,98.96
2014-03-31,aceite de oliva virgen extra (hasta 0.8%),201.0
2014-03-31,aceite de oliva virgen extra (hasta 0.8%),203.5
2014-03-31,calabacín,24.5
2014-03-31,aceite de oliva virgen lampante,167.0
2014-03-31,pera,82.0
2014-03-31,aceite de oliva virgen (hasta 2%),180.0
2014-03-31,pepino,60.8
2014-03-31,zanahoria,58.67
2014-03-31,ajo,154.0
2014-03-31,tomate,67.79
2014-03-31,harina de trigo,191.2
2014-03-31,limón,87.17
2014-03-31,aceite de oliva virgen extra (hasta 0.8%),219.37
2014-03-31,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-03-31,ternera,392.37
2014-03-31,manzana,67.27
2014-03-31,coliflor,23.18
2014-03-31,aceite de oliva virgen (hasta 2%),180.3
2014-04-08,aceite de oliva virgen extra (hasta 0.8%),248.0
2014-04-08,ajo,135.0
2014-04-08,limón,103.31
2014-04-08,ternera,366.63
2014-04-08,queso edam,784.48
2014-04-08,ternera,238.81
2014-04-08,aceite de orujo de oliva refinado (hasta 3%),134.32
2014-04-08,arroz,278.92
2014-04-08,uva,163.0
2014-04-08,aceite de oliva virgen extra (hasta 0.8%),261.0
2014-04-08,aceite de oliva virgen extra (hasta 0.8%),259.0
2014-04-08,aceite de oliva refinado (hasta 3%),255.0
2014-04-08,aceite de oliva virgen lampante,236.0
2014-04-08,harina de trigo candeal,300.0
2014-04-08,aceite de oliva virgen lampante,212.0
2014-04-08,aceite de oliva virgen lampante,225.38
2014-04-08,naranja,45.0
2014-04-08,nectarina,44.81
2014-04-08,aceite de oliva virgen (hasta 2%),222.4
2014-04-08,champiñón,156.61
2014-04-08,nectarina,48.28
2014-04-08,aceite de oliva virgen (hasta 2%),255.43
2014-04-08,aceite de oliva virgen extra (hasta 0.8%),270.46
2014-04-08,arroz,542.4
2014-04-08,melocotón,47.8
2014-04-08,aceite de orujo de oliva crudo de 5 a 10%,93.16
2014-04-08,aceite de oliva virgen (hasta 2%),228.4
2014-04-08,aceite de orujo de oliva refinado (hasta 3%),134.0
2014-04-08,melocotón,50.9
2014-04-08,aceite de oliva virgen (hasta 2%),251.0
2014-04-08,aceite de oliva virgen extra (hasta 0.8%),260.58
2014-04-08,pera,59.67
2014-04-08,aceite de oliva refinado (hasta 3%),254.53
2014-04-08,ternera,362.26
2014-04-08,arroz,267.42
2014-04-08,harina de trigo,172.7
2014-04-08,tomate,49.47
2014-04-08,cereza,128.27
2014-04-08,mantequilla,361.37
2014-04-08,malta,175.0
2014-04-08,suero de leche,96.82
2014-04-08,pimiento,63.5
2014-04-08,aceite de oliva virgen extra (hasta 0.8%),238.5
2014-04-08,melón,50.42
2014-04-08,ciruela,75.0
2014-04-08,manzana,47.18
2014-04-08,aceite de oliva virgen lampante,211.9
2014-04-08,aceite de oliva virgen lampante,239.13
2014-04-08,cebada,168.0
2014-04-08,aceite de oliva refinado (hasta 3%),250.92
2014-04-08,aceite de oliva virgen (hasta 2%),249.02
2014-04-08,aceite de oliva virgen (hasta 2%),229.0
2014-04-08,ajo,145.0
2014-04-08,cerdo,36.08
2014-04-08,aceite de orujo de oliva crudo de 5 a 10%,96.0
2014-04-08,cerdo,183.22
2014-04-08,cerdo,180.48
2014-04-08,ternera,356.95
2014-04-08,cerdo,183.26
2014-04-08,maíz,175.0
2014-04-08,aceite de orujo de oliva crudo de 5 a 10%,96.16
2014-04-08,aceite de orujo de oliva refinado (hasta 3%),132.22
2014-04-08,queso emmental,988.79
2014-04-08,ternera,363.78
2014-04-08,aceite de oliva virgen (hasta 2%),237.0
2014-04-08,cerdo,182.96
2014-04-14,aceite de orujo de oliva refinado (hasta 3%),119.72
2014-04-14,aceite de oliva virgen lampante,165.0
2014-04-14,aceite de oliva virgen (hasta 2%),178.5
2014-04-14,harina de trigo,190.6
2014-04-14,cebada,164.2
2014-04-14,aceite de oliva refinado (hasta 3%),180.3
2014-04-14,aceite de orujo de oliva crudo de 5 a 10%,82.5
2014-04-14,aceite de oliva virgen (hasta 2%),180.3
2014-04-14,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-04-14,lechuga,88.25
2014-04-14,aceite de oliva virgen lampante,162.9
2014-04-14,aceite de orujo de oliva crudo de 5 a 10%,84.14
2014-04-14,pimiento,95.77
2014-04-14,mandarina común,56.67
2014-04-14,naranja,35.09
2014-04-14,coliflor,15.91
2014-04-14,limón,86.42
2014-04-14,harina de trigo candeal,255.0
2014-04-14,manzana,65.5
2014-04-14,aceite de oliva virgen lampante,157.77
2014-04-14,aceite de oliva virgen (hasta 2%),180.1
2014-04-14,queso edam,776.72
2014-04-14,queso emmental,993.97
2014-04-14,mantequilla,382.96
2014-04-14,aceite de oliva virgen lampante,165.3
2014-04-14,malta,178.0
2014-04-14,pepino,56.0
2014-04-14,aceite de oliva virgen extra (hasta 0.8%),213.0
2014-04-14,suero de leche,96.44
2014-04-14,calabacín,24.41
2014-04-14,aceite de oliva virgen lampante,164.9
2014-04-14,aceite de oliva refinado (hasta 3%),179.22
2014-04-14,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-04-14,aceite de oliva virgen extra (hasta 0.8%),195.0
2014-04-14,tomate,75.97
2014-04-14,pera,63.65
2014-04-14,pera,83.0
2014-04-14,naranja,44.5
2014-04-14,aceite de oliva virgen (hasta 2%),183.31
2014-04-14,ternera,412.78
2014-04-14,aceite de orujo de oliva refinado (hasta 3%),119.45
2014-04-14,ternera,388.02
2014-04-14,ternera,239.29
2014-04-14,ajo,151.5
2014-04-14,arroz,270.0
2014-04-14,zanahoria,49.0
2014-04-14,aceite de oliva virgen (hasta 2%),180.3
2014-04-14,fresa,102.87
2014-04-14,manzana,58.74
2014-04-14,champiñón,145.66
2014-04-14,cerdo,52.87
2014-04-14,cerdo,185.8
2014-04-14,aceite de oliva virgen lampante,167.0
2014-04-14,cerdo,185.8
2014-04-14,tomate,75.16
2014-04-14,espárrago,303.93
2014-04-14,judías,149.46
2014-04-14,tomate,155.75
2014-04-14,manzana,64.31
2014-04-14,aceite de oliva virgen extra (hasta 0.8%),203.1
2014-04-14,ternera,386.81
2014-04-14,aceite de oliva refinado (hasta 3%),175.79
2014-04-14,aceite de oliva virgen (hasta 2%),178.0
2014-04-14,aceite de oliva virgen (hasta 2%),181.8
2014-04-14,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-04-14,aceite de oliva virgen extra (hasta 0.8%),216.36
2014-04-14,arroz,544.3
2014-04-14,aceite de oliva virgen extra (hasta 0.8%),198.0
2014-04-14,berenjena,30.71
2014-04-14,arroz,282.5
2014-04-21,arroz,544.3
2014-04-21,ajo,155.0
2014-04-21,arroz,270.0
2014-04-21,tomate,46.55
2014-04-21,naranja,37.0
2014-04-21,espárrago,304.66
2014-04-21,aceite de oliva virgen extra (hasta 0.8%),213.0
2014-04-21,tomate,69.0
2014-04-21,naranja,39.0
2014-04-21,aceite de orujo de oliva crudo de 5 a 10%,82.14
2014-04-21,judías,112.38
2014-04-21,tomate,39.26
2014-04-21,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-04-21,manzana,67.18
2014-04-21,aceite de oliva refinado (hasta 3%),180.3
2014-04-21,aceite de oliva virgen lampante,161.7
2014-04-21,ternera,247.63
2014-04-21,manzana,65.8
2014-04-21,ternera,415.37
2014-04-21,ternera,386.89
2014-04-21,aceite de oliva virgen (hasta 2%),180.3
2014-04-21,aceite de oliva virgen lampante,157.77
2014-04-21,coliflor,23.86
2014-04-21,pimiento,80.45
2014-04-21,zanahoria,53.0
2014-04-21,aceite de oliva virgen extra (hasta 0.8%),202.1
2014-04-21,arroz,282.5
2014-04-21,pepino,53.0
2014-04-21,harina de trigo,189.4
2014-04-21,calabacín,28.43
2014-04-21,limón,85.65
2014-04-21,malta,178.0
2014-04-21,pera,83.6
2014-04-21,aceite de oliva refinado (hasta 3%),175.19
2014-04-21,aceite de oliva virgen lampante,165.7
2014-04-21,manzana,58.09
2014-04-21,pera,65.38
2014-04-21,champiñón,145.67
2014-04-21,aceite de oliva virgen lampante,164.1
2014-04-21,cerdo,53.3
2014-04-21,cerdo,185.88
2014-04-21,cerdo,185.88
2014-04-21,aceite de oliva virgen extra (hasta 0.8%),193.2
2014-04-21,aceite de orujo de oliva crudo de 5 a 10%,81.45
2014-04-21,fresa,96.7
2014-04-21,harina de trigo candeal,255.0
2014-04-21,aceite de oliva virgen (hasta 2%),180.3
2014-04-21,aceite de oliva virgen extra (hasta 0.8%),202.0
2014-04-21,aceite de oliva virgen (hasta 2%),182.5
2014-04-21,aceite de oliva virgen lampante,165.0
2014-04-21,aceite de oliva virgen extra (hasta 0.8%),216.36
2014-04-21,aceite de oliva virgen (hasta 2%),181.1
2014-04-21,aceite de oliva virgen (hasta 2%),183.31
2014-04-21,berenjena,31.74
2014-04-21,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-04-21,mandarina común,67.63
2014-04-21,aceite de oliva refinado (hasta 3%),174.89
2014-04-21,ternera,385.04
2014-04-21,suero de leche,99.5
2014-04-21,mantequilla,366.15
2014-04-21,aceite de oliva virgen lampante,165.3
2014-04-21,queso edam,778.45
2014-04-21,aceite de orujo de oliva refinado (hasta 3%),119.72
2014-04-21,cebada,164.0
2014-04-21,aceite de orujo de oliva refinado (hasta 3%),120.2
2014-04-21,aceite de oliva virgen (hasta 2%),181.8
2014-04-21,lechuga,81.23
2014-04-21,aceite de oliva virgen (hasta 2%),178.0
2014-04-21,queso emmental,995.69
2014-04-21,aceite de orujo de oliva refinado (hasta 3%),119.6
2014-04-28,aceite de oliva virgen (hasta 2%),180.3
2014-04-28,ajo,155.0
2014-04-28,aceite de oliva virgen extra (hasta 0.8%),198.3
2014-04-28,aceite de oliva virgen extra (hasta 0.8%),202.1
2014-04-28,limón,90.81
2014-04-28,melón,94.64
2014-04-28,calabacín,21.47
2014-04-28,aceite de orujo de oliva crudo de 5 a 10%,82.94
2014-04-28,arroz,270.0
2014-04-28,aceite de oliva refinado (hasta 3%),177.3
2014-04-28,ternera,379.89
2014-04-28,zanahoria,60.0
2014-04-28,aceite de oliva refinado (hasta 3%),175.49
2014-04-28,aceite de orujo de oliva refinado (hasta 3%),119.45
2014-04-28,aceite de oliva virgen lampante,156.26
2014-04-28,aceite de oliva refinado (hasta 3%),174.89
2014-04-28,ternera,236.17
2014-04-28,naranja,50.0
2014-04-28,aceite de oliva virgen lampante,165.3
2014-04-28,nectarina,165.0
2014-04-28,aceite de oliva virgen lampante,161.7
2014-04-28,aceite de oliva virgen lampante,161.8
2014-04-28,aceite de oliva virgen (hasta 2%),180.3
2014-04-28,lechuga,70.11
2014-04-28,aceite de oliva virgen (hasta 2%),175.0
2014-04-28,mandarina común,65.68
2014-04-28,pera,66.87
2014-04-28,arroz,282.5
2014-04-28,tomate,30.31
2014-04-28,aceite de oliva virgen extra (hasta 0.8%),216.36
2014-04-28,aceite de oliva virgen extra (hasta 0.8%),225.0
2014-04-28,aceite de oliva virgen (hasta 2%),181.8
2014-04-28,aceite de oliva virgen (hasta 2%),184.9
2014-04-28,berenjena,43.44
2014-04-28,ternera,379.34
2014-04-28,cebada,165.6
2014-04-28,naranja,38.5
2014-04-28,malta,178.0
2014-04-28,arroz,544.3
2014-04-28,aceite de orujo de oliva crudo de 5 a 10%,81.14
2014-04-28,cerdo,52.22
2014-04-28,champiñón,145.66
2014-04-28,aceite de oliva virgen extra (hasta 0.8%),196.0
2014-04-28,cerdo,185.07
2014-04-28,tomate,41.28
2014-04-28,sandía,59.7
2014-04-28,aceite de orujo de oliva crudo de 5 a 10%,81.45
2014-04-28,aceite de orujo de oliva refinado (hasta 3%),117.2
2014-04-28,cerdo,185.07
2014-04-28,melocotón,150.0
2014-04-28,aceite de oliva virgen (hasta 2%),182.5
2014-04-28,aceite de oliva virgen (hasta 2%),180.3
2014-04-28,aceite de oliva virgen extra (hasta 0.8%),204.0
2014-04-28,queso edam,781.03
2014-04-28,pimiento,57.89
2014-04-28,fresa,134.4
2014-04-28,suero de leche,98.18
2014-04-28,harina de trigo candeal,255.0
2014-04-28,ternera,403.67
2014-04-28,albaricoque,350.0
2014-04-28,aceite de oliva virgen lampante,165.0
2014-04-28,aceite de oliva virgen lampante,161.9
2014-04-28,harina de trigo,191.5
2014-04-28,judías,125.06
2014-04-28,aceite de orujo de oliva refinado (hasta 3%),119.6
2014-04-28,mantequilla,373.69
2014-04-28,queso emmental,988.79
2014-04-28,espárrago,311.5
2014-05-05,judías,132.14
2014-05-05,mandarina común,67.89
2014-05-05,naranja,37.0
